user_id,dominant_topic,number_of_interactions,correct_number,accuracy
u154598,3,1,1,1.0
u154598,4,1,0,0.0
u154598,5,2,0,0.0
u154598,8,1,0,0.0
u154598,9,1,0,0.0
u154598,10,4,1,0.25
u154598,11,1,0,0.0
u154598,12,3,1,0.3333333333333333
u154598,14,2,0,0.0
u154598,17,5,2,0.4
u154598,19,2,1,0.5
u15592,0,1,0,0.0
u15592,1,4,3,0.75
u15592,2,27,21,0.7777777777777778
u15592,3,23,12,0.5217391304347826
u15592,4,33,20,0.6060606060606061
u15592,5,20,14,0.7
u15592,6,30,19,0.6333333333333333
u15592,7,10,6,0.6
u15592,8,45,20,0.4444444444444444
u15592,9,36,20,0.5555555555555556
u15592,10,6,2,0.3333333333333333
u15592,12,29,20,0.6896551724137931
u15592,13,11,4,0.36363636363636365
u15592,14,13,9,0.6923076923076923
u15592,15,21,13,0.6190476190476191
u15592,16,34,22,0.6470588235294118
u15592,17,37,19,0.5135135135135135
u15592,18,19,12,0.631578947368421
u15592,19,38,21,0.5526315789473685
u159922,0,5,4,0.8
u159922,1,1,0,0.0
u159922,2,3,1,0.3333333333333333
u159922,3,1,0,0.0
u159922,4,1,0,0.0
u159922,5,2,0,0.0
u159922,6,5,4,0.8
u159922,8,5,1,0.2
u159922,9,1,0,0.0
u159922,10,5,2,0.4
u159922,11,1,0,0.0
u159922,12,6,2,0.3333333333333333
u159922,13,1,1,1.0
u159922,14,2,2,1.0
u159922,16,2,1,0.5
u159922,17,7,0,0.0
u159922,18,3,3,1.0
u159922,19,6,1,0.16666666666666666
u160069,0,4,2,0.5
u160069,1,1,1,1.0
u160069,2,20,16,0.8
u160069,3,5,3,0.6
u160069,4,7,3,0.42857142857142855
u160069,5,7,3,0.42857142857142855
u160069,6,14,11,0.7857142857142857
u160069,7,5,3,0.6
u160069,8,16,10,0.625
u160069,9,6,4,0.6666666666666666
u160069,10,12,10,0.8333333333333334
u160069,11,2,2,1.0
u160069,12,14,11,0.7857142857142857
u160069,13,4,4,1.0
u160069,14,8,6,0.75
u160069,15,7,5,0.7142857142857143
u160069,16,12,6,0.5
u160069,17,19,11,0.5789473684210527
u160069,18,5,5,1.0
u160069,19,20,12,0.6
u160645,0,340,236,0.6941176470588235
u160645,1,83,54,0.6506024096385542
u160645,2,63,42,0.6666666666666666
u160645,3,64,42,0.65625
u160645,4,66,41,0.6212121212121212
u160645,5,76,41,0.5394736842105263
u160645,6,218,171,0.7844036697247706
u160645,7,178,118,0.6629213483146067
u160645,8,118,70,0.5932203389830508
u160645,9,79,50,0.6329113924050633
u160645,10,204,141,0.6911764705882353
u160645,11,117,94,0.8034188034188035
u160645,12,403,323,0.8014888337468983
u160645,13,60,29,0.48333333333333334
u160645,14,148,107,0.722972972972973
u160645,15,286,230,0.8041958041958042
u160645,16,63,49,0.7777777777777778
u160645,17,547,407,0.7440585009140768
u160645,18,195,153,0.7846153846153846
u160645,19,116,73,0.6293103448275862
u160669,0,3,3,1.0
u160669,1,1,1,1.0
u160669,2,9,4,0.4444444444444444
u160669,3,2,0,0.0
u160669,4,1,0,0.0
u160669,5,5,2,0.4
u160669,6,2,2,1.0
u160669,7,1,1,1.0
u160669,8,5,1,0.2
u160669,9,3,1,0.3333333333333333
u160669,10,4,0,0.0
u160669,11,1,0,0.0
u160669,12,5,2,0.4
u160669,13,3,1,0.3333333333333333
u160669,14,2,2,1.0
u160669,15,2,2,1.0
u160669,16,3,0,0.0
u160669,17,6,1,0.16666666666666666
u160669,18,2,2,1.0
u160669,19,6,4,0.6666666666666666
u161686,0,38,27,0.7105263157894737
u161686,1,23,18,0.782608695652174
u161686,2,17,15,0.8823529411764706
u161686,3,15,12,0.8
u161686,4,15,9,0.6
u161686,5,31,21,0.6774193548387096
u161686,6,32,27,0.84375
u161686,7,19,14,0.7368421052631579
u161686,8,40,33,0.825
u161686,9,17,12,0.7058823529411765
u161686,10,27,23,0.8518518518518519
u161686,11,23,14,0.6086956521739131
u161686,12,114,91,0.7982456140350878
u161686,13,16,11,0.6875
u161686,14,45,29,0.6444444444444445
u161686,15,30,25,0.8333333333333334
u161686,16,34,29,0.8529411764705882
u161686,17,60,47,0.7833333333333333
u161686,18,10,7,0.7
u161686,19,30,23,0.7666666666666667
u161737,0,3,2,0.6666666666666666
u161737,1,2,2,1.0
u161737,2,3,3,1.0
u161737,3,3,2,0.6666666666666666
u161737,4,1,1,1.0
u161737,5,3,2,0.6666666666666666
u161737,6,1,0,0.0
u161737,8,4,3,0.75
u161737,9,2,1,0.5
u161737,10,4,3,0.75
u161737,11,1,1,1.0
u161737,12,3,3,1.0
u161737,14,2,2,1.0
u161737,16,1,1,1.0
u161737,17,5,5,1.0
u161737,18,1,0,0.0
u161737,19,2,1,0.5
u162578,0,9,8,0.8888888888888888
u162578,1,3,3,1.0
u162578,2,15,12,0.8
u162578,3,16,12,0.75
u162578,4,16,9,0.5625
u162578,5,20,8,0.4
u162578,6,13,8,0.6153846153846154
u162578,7,8,5,0.625
u162578,8,29,22,0.7586206896551724
u162578,9,20,10,0.5
u162578,10,9,6,0.6666666666666666
u162578,11,5,4,0.8
u162578,12,27,20,0.7407407407407407
u162578,13,11,7,0.6363636363636364
u162578,14,12,9,0.75
u162578,15,6,5,0.8333333333333334
u162578,16,28,18,0.6428571428571429
u162578,17,22,14,0.6363636363636364
u162578,18,8,5,0.625
u162578,19,19,13,0.6842105263157895
u163689,0,1,1,1.0
u163689,12,1,0,0.0
u163689,14,2,0,0.0
u163689,17,3,0,0.0
u16377,0,4,2,0.5
u16377,1,1,0,0.0
u16377,2,29,20,0.6896551724137931
u16377,3,23,13,0.5652173913043478
u16377,4,21,14,0.6666666666666666
u16377,5,22,13,0.5909090909090909
u16377,6,7,3,0.42857142857142855
u16377,7,10,4,0.4
u16377,8,56,42,0.75
u16377,9,27,13,0.48148148148148145
u16377,10,7,5,0.7142857142857143
u16377,12,17,11,0.6470588235294118
u16377,13,20,12,0.6
u16377,14,10,6,0.6
u16377,15,4,4,1.0
u16377,16,20,12,0.6
u16377,17,7,4,0.5714285714285714
u16377,18,8,5,0.625
u16377,19,36,21,0.5833333333333334
u164218,0,3,0,0.0
u164218,1,1,1,1.0
u164218,2,3,2,0.6666666666666666
u164218,3,2,2,1.0
u164218,4,2,1,0.5
u164218,5,2,2,1.0
u164218,8,1,1,1.0
u164218,9,2,1,0.5
u164218,10,4,2,0.5
u164218,11,1,0,0.0
u164218,12,4,1,0.25
u164218,13,1,1,1.0
u164218,14,3,1,0.3333333333333333
u164218,15,1,1,1.0
u164218,17,6,2,0.3333333333333333
u164218,18,1,0,0.0
u164218,19,3,2,0.6666666666666666
u164342,0,3,2,0.6666666666666666
u164342,1,1,1,1.0
u164342,2,7,7,1.0
u164342,3,1,0,0.0
u164342,4,2,1,0.5
u164342,5,3,3,1.0
u164342,6,1,1,1.0
u164342,8,1,0,0.0
u164342,9,1,0,0.0
u164342,10,5,3,0.6
u164342,11,1,1,1.0
u164342,12,5,4,0.8
u164342,13,1,1,1.0
u164342,14,2,1,0.5
u164342,15,4,4,1.0
u164342,17,7,5,0.7142857142857143
u164342,18,1,1,1.0
u164342,19,4,2,0.5
u164984,0,3,0,0.0
u164984,1,1,0,0.0
u164984,2,12,5,0.4166666666666667
u164984,3,4,0,0.0
u164984,4,5,2,0.4
u164984,5,5,1,0.2
u164984,6,6,4,0.6666666666666666
u164984,7,1,0,0.0
u164984,8,5,1,0.2
u164984,9,9,6,0.6666666666666666
u164984,10,5,3,0.6
u164984,11,1,0,0.0
u164984,12,10,2,0.2
u164984,13,3,1,0.3333333333333333
u164984,14,6,2,0.3333333333333333
u164984,16,5,2,0.4
u164984,17,11,5,0.45454545454545453
u164984,18,2,0,0.0
u164984,19,6,3,0.5
u165649,0,165,124,0.7515151515151515
u165649,1,152,125,0.8223684210526315
u165649,2,86,65,0.7558139534883721
u165649,3,91,76,0.8351648351648352
u165649,4,26,20,0.7692307692307693
u165649,5,228,173,0.7587719298245614
u165649,6,21,17,0.8095238095238095
u165649,7,10,7,0.7
u165649,8,45,33,0.7333333333333333
u165649,9,28,22,0.7857142857142857
u165649,10,80,62,0.775
u165649,11,50,45,0.9
u165649,12,106,88,0.8301886792452831
u165649,13,26,17,0.6538461538461539
u165649,14,49,40,0.8163265306122449
u165649,15,84,69,0.8214285714285714
u165649,16,27,24,0.8888888888888888
u165649,17,141,119,0.8439716312056738
u165649,18,23,14,0.6086956521739131
u165649,19,47,36,0.7659574468085106
u166133,0,3,2,0.6666666666666666
u166133,1,1,1,1.0
u166133,2,3,2,0.6666666666666666
u166133,3,1,0,0.0
u166133,4,1,0,0.0
u166133,5,2,1,0.5
u166133,8,1,0,0.0
u166133,9,1,0,0.0
u166133,10,4,0,0.0
u166133,11,1,0,0.0
u166133,12,3,1,0.3333333333333333
u166133,14,2,2,1.0
u166133,17,5,1,0.2
u166133,19,2,1,0.5
u166978,0,3,1,0.3333333333333333
u166978,1,1,1,1.0
u166978,2,3,2,0.6666666666666666
u166978,3,1,0,0.0
u166978,4,3,0,0.0
u166978,5,2,0,0.0
u166978,6,2,0,0.0
u166978,7,1,0,0.0
u166978,8,2,1,0.5
u166978,9,3,0,0.0
u166978,10,6,2,0.3333333333333333
u166978,11,1,1,1.0
u166978,12,5,3,0.6
u166978,13,2,0,0.0
u166978,14,2,1,0.5
u166978,15,3,1,0.3333333333333333
u166978,16,1,0,0.0
u166978,17,7,5,0.7142857142857143
u166978,19,2,1,0.5
u168052,0,3,1,0.3333333333333333
u168052,1,1,1,1.0
u168052,2,3,1,0.3333333333333333
u168052,3,1,1,1.0
u168052,4,1,0,0.0
u168052,5,2,2,1.0
u168052,8,1,0,0.0
u168052,9,1,0,0.0
u168052,10,4,2,0.5
u168052,11,1,1,1.0
u168052,12,3,1,0.3333333333333333
u168052,14,2,0,0.0
u168052,17,5,3,0.6
u168052,19,2,1,0.5
u169720,12,1,1,1.0
u171773,0,155,120,0.7741935483870968
u171773,1,71,50,0.704225352112676
u171773,2,62,45,0.7258064516129032
u171773,3,105,71,0.6761904761904762
u171773,4,86,50,0.5813953488372093
u171773,5,160,112,0.7
u171773,6,36,27,0.75
u171773,7,72,24,0.3333333333333333
u171773,8,109,82,0.7522935779816514
u171773,9,50,37,0.74
u171773,10,115,58,0.5043478260869565
u171773,11,35,32,0.9142857142857143
u171773,12,174,135,0.7758620689655172
u171773,13,85,49,0.5764705882352941
u171773,14,109,81,0.7431192660550459
u171773,15,92,70,0.7608695652173914
u171773,16,67,48,0.7164179104477612
u171773,17,200,156,0.78
u171773,18,56,40,0.7142857142857143
u171773,19,84,58,0.6904761904761905
u172746,0,3,0,0.0
u172746,1,1,0,0.0
u172746,2,3,0,0.0
u172746,3,1,0,0.0
u172746,4,1,0,0.0
u172746,5,2,0,0.0
u172746,8,1,0,0.0
u172746,9,1,0,0.0
u172746,10,4,0,0.0
u172746,11,1,0,0.0
u172746,12,3,1,0.3333333333333333
u172746,14,2,0,0.0
u172746,17,5,1,0.2
u172746,19,2,0,0.0
u173117,0,3,3,1.0
u173117,1,2,0,0.0
u173117,2,3,1,0.3333333333333333
u173117,3,2,2,1.0
u173117,4,1,1,1.0
u173117,5,5,1,0.2
u173117,8,1,0,0.0
u173117,9,1,0,0.0
u173117,10,4,0,0.0
u173117,11,1,0,0.0
u173117,12,3,0,0.0
u173117,14,2,0,0.0
u173117,17,5,2,0.4
u173117,19,2,0,0.0
u174310,0,3,2,0.6666666666666666
u174310,1,1,1,1.0
u174310,2,3,3,1.0
u174310,3,3,3,1.0
u174310,4,2,1,0.5
u174310,5,3,2,0.6666666666666666
u174310,7,1,1,1.0
u174310,8,2,2,1.0
u174310,9,3,1,0.3333333333333333
u174310,10,4,2,0.5
u174310,11,1,1,1.0
u174310,12,3,1,0.3333333333333333
u174310,14,3,3,1.0
u174310,17,7,2,0.2857142857142857
u174310,18,2,1,0.5
u174310,19,4,2,0.5
u174758,12,1,0,0.0
u174758,14,2,1,0.5
u175636,0,1,1,1.0
u175636,12,1,1,1.0
u175636,14,2,0,0.0
u175636,17,3,0,0.0
u175833,0,16,12,0.75
u175833,1,164,115,0.7012195121951219
u175833,2,23,15,0.6521739130434783
u175833,3,15,7,0.4666666666666667
u175833,4,29,19,0.6551724137931034
u175833,5,72,44,0.6111111111111112
u175833,6,3,3,1.0
u175833,7,8,4,0.5
u175833,8,61,37,0.6065573770491803
u175833,9,21,15,0.7142857142857143
u175833,10,110,67,0.6090909090909091
u175833,11,2,1,0.5
u175833,12,17,7,0.4117647058823529
u175833,13,44,28,0.6363636363636364
u175833,14,11,7,0.6363636363636364
u175833,15,8,4,0.5
u175833,16,14,8,0.5714285714285714
u175833,17,16,11,0.6875
u175833,18,3,1,0.3333333333333333
u175833,19,33,27,0.8181818181818182
u178952,12,1,0,0.0
u178952,14,2,0,0.0
u178952,17,1,0,0.0
u179079,12,1,0,0.0
u179079,14,2,1,0.5
u179769,0,3,0,0.0
u179769,1,1,1,1.0
u179769,2,3,2,0.6666666666666666
u179769,3,1,1,1.0
u179769,4,1,0,0.0
u179769,5,2,0,0.0
u179769,8,1,0,0.0
u179769,9,1,0,0.0
u179769,10,4,0,0.0
u179769,11,1,0,0.0
u179769,12,3,1,0.3333333333333333
u179769,14,2,0,0.0
u179769,17,5,2,0.4
u179769,19,2,1,0.5
u180030,12,1,1,1.0
u180030,14,2,1,0.5
u180030,17,1,1,1.0
u180109,0,3,3,1.0
u180109,1,1,1,1.0
u180109,2,3,3,1.0
u180109,3,1,1,1.0
u180109,4,1,1,1.0
u180109,5,2,1,0.5
u180109,8,1,1,1.0
u180109,9,1,1,1.0
u180109,10,4,2,0.5
u180109,11,1,1,1.0
u180109,12,3,1,0.3333333333333333
u180109,14,2,0,0.0
u180109,17,5,3,0.6
u180109,19,2,2,1.0
u181017,0,3,3,1.0
u181017,1,1,0,0.0
u181017,2,3,2,0.6666666666666666
u181017,3,1,0,0.0
u181017,4,1,0,0.0
u181017,5,2,1,0.5
u181017,8,1,0,0.0
u181017,9,1,1,1.0
u181017,10,4,1,0.25
u181017,11,1,1,1.0
u181017,12,3,2,0.6666666666666666
u181017,14,2,0,0.0
u181017,17,5,2,0.4
u181017,19,2,1,0.5
u182659,0,7,1,0.14285714285714285
u182659,1,2,1,0.5
u182659,2,4,2,0.5
u182659,3,2,0,0.0
u182659,4,1,0,0.0
u182659,5,3,2,0.6666666666666666
u182659,6,9,4,0.4444444444444444
u182659,7,2,1,0.5
u182659,8,3,0,0.0
u182659,9,1,0,0.0
u182659,10,8,1,0.125
u182659,11,1,0,0.0
u182659,12,6,2,0.3333333333333333
u182659,14,2,1,0.5
u182659,15,7,5,0.7142857142857143
u182659,17,17,8,0.47058823529411764
u182659,18,4,1,0.25
u182659,19,3,0,0.0
u182716,0,1,0,0.0
u182716,12,1,1,1.0
u182716,14,2,0,0.0
u182716,17,3,0,0.0
u18356,0,1,0,0.0
u18356,5,2,1,0.5
u18356,12,1,1,1.0
u18356,14,1,1,1.0
u18356,16,1,1,1.0
u18356,17,1,0,0.0
u183718,0,3,3,1.0
u183718,1,1,1,1.0
u183718,2,3,2,0.6666666666666666
u183718,3,1,1,1.0
u183718,4,2,2,1.0
u183718,5,2,1,0.5
u183718,7,3,2,0.6666666666666666
u183718,8,3,1,0.3333333333333333
u183718,9,4,3,0.75
u183718,10,10,6,0.6
u183718,11,1,0,0.0
u183718,12,5,4,0.8
u183718,14,2,1,0.5
u183718,15,3,1,0.3333333333333333
u183718,17,9,5,0.5555555555555556
u183718,18,2,0,0.0
u183718,19,4,1,0.25
u184016,0,3,3,1.0
u184016,1,1,1,1.0
u184016,2,3,2,0.6666666666666666
u184016,3,1,1,1.0
u184016,4,1,1,1.0
u184016,5,2,2,1.0
u184016,8,1,0,0.0
u184016,9,1,0,0.0
u184016,10,4,2,0.5
u184016,11,1,1,1.0
u184016,12,3,2,0.6666666666666666
u184016,14,2,0,0.0
u184016,17,5,2,0.4
u184016,19,2,1,0.5
u184581,0,3,1,0.3333333333333333
u184581,1,1,1,1.0
u184581,2,3,2,0.6666666666666666
u184581,3,1,1,1.0
u184581,4,1,0,0.0
u184581,5,2,0,0.0
u184581,8,1,0,0.0
u184581,9,1,0,0.0
u184581,10,4,0,0.0
u184581,11,1,0,0.0
u184581,12,3,1,0.3333333333333333
u184581,14,2,0,0.0
u184581,17,5,1,0.2
u184581,19,2,1,0.5
u18624,0,7,7,1.0
u18624,2,1,0,0.0
u18624,3,1,0,0.0
u18624,4,2,1,0.5
u18624,5,2,0,0.0
u18624,6,4,2,0.5
u18624,7,3,0,0.0
u18624,8,6,3,0.5
u18624,9,1,0,0.0
u18624,10,6,4,0.6666666666666666
u18624,11,2,2,1.0
u18624,12,5,5,1.0
u18624,13,1,0,0.0
u18624,15,5,3,0.6
u18624,17,10,6,0.6
u18624,18,7,3,0.42857142857142855
u18624,19,9,6,0.6666666666666666
u186302,0,8,6,0.75
u186302,1,2,2,1.0
u186302,2,11,8,0.7272727272727273
u186302,3,8,4,0.5
u186302,4,10,8,0.8
u186302,5,12,9,0.75
u186302,6,27,19,0.7037037037037037
u186302,7,13,9,0.6923076923076923
u186302,8,26,19,0.7307692307692307
u186302,9,19,15,0.7894736842105263
u186302,10,18,13,0.7222222222222222
u186302,11,2,2,1.0
u186302,12,27,23,0.8518518518518519
u186302,13,10,6,0.6
u186302,14,5,2,0.4
u186302,15,10,8,0.8
u186302,16,17,14,0.8235294117647058
u186302,17,55,39,0.7090909090909091
u186302,18,22,18,0.8181818181818182
u186302,19,18,12,0.6666666666666666
u186432,0,5,4,0.8
u186432,1,7,5,0.7142857142857143
u186432,2,7,4,0.5714285714285714
u186432,3,1,1,1.0
u186432,4,2,1,0.5
u186432,5,4,3,0.75
u186432,6,7,4,0.5714285714285714
u186432,7,1,1,1.0
u186432,8,5,4,0.8
u186432,9,4,3,0.75
u186432,10,10,4,0.4
u186432,11,1,1,1.0
u186432,12,33,28,0.8484848484848485
u186432,13,5,4,0.8
u186432,14,13,10,0.7692307692307693
u186432,15,5,3,0.6
u186432,16,4,3,0.75
u186432,17,18,12,0.6666666666666666
u186432,18,5,4,0.8
u186432,19,8,6,0.75
u187828,0,3,0,0.0
u187828,1,1,0,0.0
u187828,2,3,0,0.0
u187828,3,1,0,0.0
u187828,4,1,0,0.0
u187828,5,2,0,0.0
u187828,8,1,0,0.0
u187828,9,1,0,0.0
u187828,10,4,1,0.25
u187828,11,1,0,0.0
u187828,12,3,2,0.6666666666666666
u187828,14,2,0,0.0
u187828,17,5,1,0.2
u187828,19,2,0,0.0
u188175,0,3,2,0.6666666666666666
u188175,1,1,1,1.0
u188175,2,3,2,0.6666666666666666
u188175,3,1,1,1.0
u188175,4,1,0,0.0
u188175,5,2,2,1.0
u188175,6,2,2,1.0
u188175,8,1,0,0.0
u188175,9,1,1,1.0
u188175,10,5,2,0.4
u188175,11,1,1,1.0
u188175,12,5,3,0.6
u188175,14,2,0,0.0
u188175,15,4,3,0.75
u188175,17,5,2,0.4
u188175,18,1,0,0.0
u188175,19,2,1,0.5
u190115,0,17,13,0.7647058823529411
u190115,1,9,6,0.6666666666666666
u190115,2,66,50,0.7575757575757576
u190115,3,57,42,0.7368421052631579
u190115,4,38,30,0.7894736842105263
u190115,5,48,29,0.6041666666666666
u190115,6,94,63,0.6702127659574468
u190115,7,80,61,0.7625
u190115,8,88,60,0.6818181818181818
u190115,9,58,40,0.6896551724137931
u190115,10,55,38,0.6909090909090909
u190115,11,3,3,1.0
u190115,12,89,70,0.7865168539325843
u190115,13,33,22,0.6666666666666666
u190115,14,22,18,0.8181818181818182
u190115,15,97,75,0.7731958762886598
u190115,16,63,51,0.8095238095238095
u190115,17,163,116,0.7116564417177914
u190115,18,104,78,0.75
u190115,19,99,71,0.7171717171717171
u190341,0,3,0,0.0
u190341,1,1,0,0.0
u190341,2,3,2,0.6666666666666666
u190341,3,1,0,0.0
u190341,4,1,0,0.0
u190341,5,2,0,0.0
u190341,8,1,0,0.0
u190341,9,1,0,0.0
u190341,10,4,1,0.25
u190341,11,1,1,1.0
u190341,12,3,2,0.6666666666666666
u190341,14,2,0,0.0
u190341,17,5,0,0.0
u190341,19,2,0,0.0
u191348,0,3,1,0.3333333333333333
u191348,1,1,1,1.0
u191348,2,3,1,0.3333333333333333
u191348,3,1,1,1.0
u191348,4,1,1,1.0
u191348,5,3,2,0.6666666666666666
u191348,8,4,3,0.75
u191348,9,1,0,0.0
u191348,10,4,2,0.5
u191348,11,1,1,1.0
u191348,12,3,1,0.3333333333333333
u191348,13,2,1,0.5
u191348,14,4,3,0.75
u191348,16,1,1,1.0
u191348,17,6,3,0.5
u191348,19,2,1,0.5
u191981,0,216,76,0.35185185185185186
u191981,1,236,91,0.3855932203389831
u191981,2,160,51,0.31875
u191981,3,138,43,0.3115942028985507
u191981,4,68,36,0.5294117647058824
u191981,5,254,72,0.28346456692913385
u191981,6,149,75,0.5033557046979866
u191981,7,81,41,0.5061728395061729
u191981,8,201,83,0.4129353233830846
u191981,9,93,42,0.45161290322580644
u191981,10,125,48,0.384
u191981,11,105,53,0.5047619047619047
u191981,12,460,260,0.5652173913043478
u191981,13,61,9,0.14754098360655737
u191981,14,143,68,0.4755244755244755
u191981,15,120,67,0.5583333333333333
u191981,16,136,51,0.375
u191981,17,276,155,0.5615942028985508
u191981,18,114,67,0.5877192982456141
u191981,19,140,55,0.39285714285714285
u192324,0,3,1,0.3333333333333333
u192324,1,1,1,1.0
u192324,2,3,1,0.3333333333333333
u192324,3,1,0,0.0
u192324,4,1,0,0.0
u192324,5,2,1,0.5
u192324,8,1,0,0.0
u192324,9,1,1,1.0
u192324,10,4,0,0.0
u192324,11,1,0,0.0
u192324,12,3,1,0.3333333333333333
u192324,14,2,1,0.5
u192324,17,5,2,0.4
u192324,19,2,0,0.0
u192403,0,99,90,0.9090909090909091
u192403,1,120,99,0.825
u192403,2,43,37,0.8604651162790697
u192403,3,58,44,0.7586206896551724
u192403,4,29,23,0.7931034482758621
u192403,5,155,135,0.8709677419354839
u192403,6,47,39,0.8297872340425532
u192403,7,31,28,0.9032258064516129
u192403,8,51,41,0.803921568627451
u192403,9,25,16,0.64
u192403,10,98,87,0.8877551020408163
u192403,11,36,34,0.9444444444444444
u192403,12,134,126,0.9402985074626866
u192403,13,23,14,0.6086956521739131
u192403,14,54,48,0.8888888888888888
u192403,15,89,74,0.8314606741573034
u192403,16,29,20,0.6896551724137931
u192403,17,157,148,0.9426751592356688
u192403,18,50,43,0.86
u192403,19,32,25,0.78125
u192829,12,1,1,1.0
u192829,14,2,0,0.0
u192829,17,1,1,1.0
u19299,2,1,0,0.0
u19299,4,1,0,0.0
u19299,5,2,2,1.0
u19299,6,1,0,0.0
u19299,12,1,1,1.0
u193072,0,3,1,0.3333333333333333
u193072,1,1,0,0.0
u193072,2,3,0,0.0
u193072,3,1,0,0.0
u193072,4,1,0,0.0
u193072,5,2,0,0.0
u193072,8,1,0,0.0
u193072,9,1,0,0.0
u193072,10,4,2,0.5
u193072,11,1,1,1.0
u193072,12,3,1,0.3333333333333333
u193072,14,2,1,0.5
u193072,17,5,2,0.4
u193072,19,2,0,0.0
u193238,0,1,1,1.0
u193238,12,1,1,1.0
u193238,14,2,1,0.5
u193238,17,3,2,0.6666666666666666
u195146,0,2,2,1.0
u195146,10,3,2,0.6666666666666666
u195146,11,1,1,1.0
u195146,12,3,2,0.6666666666666666
u195146,14,2,1,0.5
u195146,17,5,4,0.8
u196214,12,1,1,1.0
u196214,14,2,1,0.5
u196214,17,1,0,0.0
u198244,0,3,3,1.0
u198244,1,1,1,1.0
u198244,2,3,1,0.3333333333333333
u198244,3,1,1,1.0
u198244,4,1,0,0.0
u198244,5,2,0,0.0
u198244,6,2,1,0.5
u198244,7,1,1,1.0
u198244,8,1,1,1.0
u198244,9,1,0,0.0
u198244,10,5,0,0.0
u198244,11,1,0,0.0
u198244,12,5,2,0.4
u198244,14,2,0,0.0
u198244,15,1,1,1.0
u198244,17,7,3,0.42857142857142855
u198244,18,1,1,1.0
u198244,19,2,2,1.0
u198443,0,1,1,1.0
u198443,2,1,1,1.0
u198443,5,2,0,0.0
u198443,16,1,0,0.0
u198443,17,1,0,0.0
u198443,18,1,1,1.0
u199988,0,3,2,0.6666666666666666
u199988,1,1,1,1.0
u199988,2,3,1,0.3333333333333333
u199988,3,3,3,1.0
u199988,4,3,1,0.3333333333333333
u199988,5,4,3,0.75
u199988,6,2,1,0.5
u199988,8,4,2,0.5
u199988,9,1,0,0.0
u199988,10,4,0,0.0
u199988,11,1,0,0.0
u199988,12,4,1,0.25
u199988,13,3,1,0.3333333333333333
u199988,14,2,0,0.0
u199988,17,6,1,0.16666666666666666
u199988,19,8,5,0.625
u201045,0,3,2,0.6666666666666666
u201045,1,1,1,1.0
u201045,2,3,2,0.6666666666666666
u201045,3,1,1,1.0
u201045,4,1,1,1.0
u201045,5,2,2,1.0
u201045,8,1,0,0.0
u201045,9,1,0,0.0
u201045,10,4,2,0.5
u201045,11,1,1,1.0
u201045,12,3,1,0.3333333333333333
u201045,14,2,1,0.5
u201045,17,5,2,0.4
u201045,19,2,0,0.0
u20109,0,2,0,0.0
u20109,2,8,4,0.5
u20109,3,12,2,0.16666666666666666
u20109,4,3,3,1.0
u20109,5,2,0,0.0
u20109,6,12,8,0.6666666666666666
u20109,7,8,6,0.75
u20109,8,6,3,0.5
u20109,9,10,8,0.8
u20109,12,10,6,0.6
u20109,14,6,6,1.0
u20109,15,6,4,0.6666666666666666
u20109,16,9,5,0.5555555555555556
u20109,17,12,6,0.5
u20109,18,4,2,0.5
u20109,19,16,9,0.5625
u201198,0,4,3,0.75
u201198,1,1,1,1.0
u201198,2,4,1,0.25
u201198,3,6,4,0.6666666666666666
u201198,4,6,3,0.5
u201198,5,6,3,0.5
u201198,6,19,13,0.6842105263157895
u201198,7,5,4,0.8
u201198,8,8,5,0.625
u201198,9,5,4,0.8
u201198,10,10,4,0.4
u201198,11,1,0,0.0
u201198,12,15,8,0.5333333333333333
u201198,13,3,3,1.0
u201198,14,7,6,0.8571428571428571
u201198,15,11,7,0.6363636363636364
u201198,16,4,4,1.0
u201198,17,30,16,0.5333333333333333
u201198,18,10,9,0.9
u201198,19,5,3,0.6
u201350,12,1,0,0.0
u201350,14,1,0,0.0
u201352,12,1,1,1.0
u201352,14,2,1,0.5
u201352,17,1,1,1.0
u202180,12,1,1,1.0
u202180,14,1,1,1.0
u203125,0,3,1,0.3333333333333333
u203125,1,1,1,1.0
u203125,2,3,1,0.3333333333333333
u203125,3,1,1,1.0
u203125,4,1,0,0.0
u203125,5,2,1,0.5
u203125,8,1,0,0.0
u203125,9,1,0,0.0
u203125,10,4,1,0.25
u203125,11,1,0,0.0
u203125,12,3,2,0.6666666666666666
u203125,14,2,0,0.0
u203125,17,5,1,0.2
u203125,19,2,1,0.5
u205805,0,3,2,0.6666666666666666
u205805,1,1,1,1.0
u205805,2,3,2,0.6666666666666666
u205805,3,1,1,1.0
u205805,4,1,1,1.0
u205805,5,2,2,1.0
u205805,8,1,0,0.0
u205805,9,1,0,0.0
u205805,10,4,0,0.0
u205805,11,1,1,1.0
u205805,12,3,0,0.0
u205805,14,2,1,0.5
u205805,17,5,2,0.4
u205805,19,2,0,0.0
u205839,12,1,0,0.0
u205839,14,2,1,0.5
u205873,0,1,1,1.0
u205873,12,2,1,0.5
u205873,14,2,0,0.0
u205873,17,5,2,0.4
u206217,0,3,1,0.3333333333333333
u206217,1,1,1,1.0
u206217,2,3,2,0.6666666666666666
u206217,3,1,1,1.0
u206217,4,1,0,0.0
u206217,5,2,0,0.0
u206217,8,1,1,1.0
u206217,9,1,1,1.0
u206217,10,4,0,0.0
